id,device,version,description,port
45790,blueimp's jQuery ,9.22.0 , (Arbitrary) File Upload (Metasploit),80
45793,CMS Made Simple ,2.2.7 , (Authenticated) Remote Code Execution,80
45794,OOP CMS BLOG ,1, Cross,80
45795,Grocery crud ,1.6.1 , 'search_field' SQL Injection,80
45799,OOP CMS BLOG ,1, 'search' SQL Injection,80
45801,OpenBiz Cubi Lite ,3.0.8 , 'username' SQL Injection,80
45802,LibreHealth ,2.0.0 , (Authenticated) Arbitrary File Actions,80
45803,PlayJoom ,0.10.1 , 'catid' SQL Injection,80
45807,Data Center Audit ,2.6.2 , 'username' SQL Injection,80
45809,WordPress Plugin Media File Manager ,1.4.2 , Directory Traversal / Cross,80
45810,Paroiciel ,11.2, 'tRecIdListe' SQL Injection,80
45812,The Don ,1.0.1 , 'login' SQL Injection,80
45813,Facturation System ,1, 'modid' SQL Injection,80
45815,Easyndexer ,1, Cross,80
45816,GPS Tracking System ,2.12, 'username' SQL Injection,80
45817,ServerZilla ,1, 'email' SQL Injection,80
45820,Nominas ,0.27, 'username' SQL Injection,80
45822,CentOS Web Panel ,0.9.8.740 , Cross,80
45825,Surreal ToDo ,0.6.1.2 , SQL Injection,80
45826,Surreal ToDo ,0.6.1.2 , Local File Inclusion,80
45827,Alienor Web Libre ,2, SQL Injection,80
45830,Musicco ,2.0.0 , Arbitrary Directory Download,80
45831,Data Center Audit ,2.6.2 , Cross,80
45833,Tina,4 Stack 1.0.3 , SQL Injection / Database File Download,80
45834,Tina,4 Stack 1.0.3 , Cross,80
45835,Easyndexer ,1, Arbitrary File Download,80
45836,ABC ERP ,0.6.4 , Cross,80
45837,Gumbo CMS ,0.99, SQL Injection,80
45838,Silurus Classifieds Script ,2, 'wcategory' SQL Injection,80
45839,ClipperCMS ,1.3.3 , Cross,80
45840,Alive Parish ,2.0.4 , SQL Injection / Arbitrary File Upload,80
45841,Maitra Mail Tracking System ,1.7.2 , SQL Injection / Database File Download,80
45842,Webiness Inventory ,2.3, Arbitrary File Upload / Cross,80
45843,Webiness Inventory ,2.3, 'order' SQL Injection,80
45844,SIPve ,0.0.2,R19 ,80
45845,iServiceOnline ,1, 'r' SQL Injection,80
45847,Helpdezk ,1.1.1 , 'query' SQL Injection,80
45848,Electricks eCommerce ,1, Cross,80
45849,EdTv ,2, 'id' SQL Injection,80
45853,Advanced Comment System ,1, SQL Injection,80
45855,Rmedia SMS ,1, SQL Injection,80
45856,Pedidos ,1, SQL Injection,80
45857,Electricks eCommerce ,1, Persistent Cross,80
45858,DoceboLMS ,1.2, SQL Injection / Arbitrary File Upload,80
45860,Precurio Intranet Portal ,2, Cross,80
45861,Precurio Intranet Portal ,2,Proxy 5.1.0 ,80
45862,BitZoom ,1, 'rollno' SQL Injection,80
45863,BitZoom ,1,Billetterie 2.9 ,80
45864,Galaxy Forces MMORPG ,0.5.8 , 'type' SQL Injection,80
45868,EverSync ,0.5, Arbitrary File Download,80
45875,Meneame English Pligg ,5.8, 'search' SQL Injection,80
45876,Kordil EDMS ,2.2.60rc3 , Arbitrary File Upload,80
45877,Kordil EDMS ,2.2.60rc3 ,Document 1.31 ,80
45879,PHP Mass Mail ,1, Arbitrary File Upload,80
45880,WordPress Plugin Ninja Forms ,3.3.17 , Cross,80
45881,Warranty Tracking System ,11.06.3 , 'txtCustomerCode' SQL Injection,80
45882,Helpdezk ,1.1.1 , Arbitrary File Upload,80
45883,DomainMOD ,4.11.01 , 'raid' Cross,80
45892,Ticketly ,1, Cross,80
45895,Ticketly ,1, 'name' SQL Injection,80
45896,WordPress Theme CherryFramework ,3.1.4 , Backup File Download,80
45897,WordPress Theme CherryFramework ,3.1.4 ,Ticaret V4 ,80
45900,WordPress Plugin Easy Testimonials ,3.2, Cross,80
45902,Ticketly ,1, 'kind_id' SQL Injection,80
45903,Ticketly ,1,Cms 1.0 ,80
45927,Fleetco Fleet Maintenance Management ,1.2, Remote Code Execution,80
45930,Joomla! Component JE Photo Gallery ,1.1, 'categoryid' SQL Injection,80
45932,PHP Server Monitor ,3.3.1 , Cross,80
45935,PHP Server Monitor ,3.3.1 ,Custom,80
45941,DomainMOD ,4.11.01 , Owner name Field Cross,80
45944,KeyBase Botnet ,1.5, SQL Injection,80
45945,Dolibarr ERP/CRM ,8.0.3 , Cross,80
45946,DomainMOD ,4.11.01 , Custom Domain Fields Cross,80
45947,DomainMOD ,4.11.01 , Custom SSL Fields Cross,80
45948,NUUO NVRMini,2 3.9.1 , (Authenticated) Command Injection,443
45949,DomainMOD ,4.11.01 , Registrar Cross,80
45954,FreshRSS ,1.11.1 , Cross,80
45955,HasanMWB ,1, SQL Injection,80
45957,HasanMWB ,1,doit CMDB 1.11.2 ,80
45958,Adiscon LogAnalyzer < ,4.1.7 , Cross,80
45959,DomainMOD ,4.11.01 , 'DisplayName' Cross,80
45962,PHP Server Monitor ,3.3.1 , Remote Code Execution / SQL Injection,80
45963,DomainMOD ,4.11.01 , SQL Injection / Cross,80
45964,PrestaShop ,1.6.x/1.7.x , Remote Code Execution,80
45967,DomainMOD ,4.11.01 , Cross,80
45974,IceWarp Mail Server ,11.0.0.0 , Cross,80
45976,HotelDruid ,2.3.0 , 'id_utente_mod' SQL Injection,80
45977,WordPress Plugin AutoSuggest ,0.24, 'wpas_keys' SQL Injection,80
45978,ThinkPHP ,5.0.23/5.1.31 , Remote Code Execution,80
45987,Responsive FileManager ,9.13.4 , Multiple Vulnerabilities,80
45992,Responsive FileManager ,9.13.4 , Cross,80
45994,Facebook And Google Reviews System For Businesses ,1.1, SQL Injection,80
45995,Facebook And Google Reviews System For Businesses ,1.1, Remote Code Execution,80
45997,Facebook And Google Reviews System For Businesses ,1.1, Authentication Bypass,80
46010,Hotel Booking Script ,3.4, Cross,80
46011,Rukovoditel Project Management CRM ,2.3.1 , Remote Code Execution (Metasploit),80
46012,Integria IMS ,5.0.83 , 'search_string' Cross,80
46013,Integria IMS ,5.0.83 , Cross,80
46014,Bolt CMS < ,3.6.2 , Cross,80
46015,Bolt CMS < ,3.6.2 , 'id' SQL Injection,80
46027,ZeusCart ,4, Cross,80
46035,WSTMart ,2.0.8 , Cross,80
46036,WSTMart ,2.0.8 , Cross,80
46037,FrontAccounting ,2.4.5 , 'SubmitUser' SQL Injection,80
46041,phpMyAdmin ,4.8.4 , 'AllowArbitraryServer' Arbitrary File Read,80
46050,PhpSpreadsheet < ,1.5.0 , XML External Entity (XXE),80
46054,Craft CMS ,3.0.25 , Cross,80
46055,WordPress Plugin Audio Record ,1, Arbitrary File Upload,80
46060,bludit Pages Editor ,3.0.0 , Arbitrary File Upload,80
46061,WordPress Plugin Baggage Freight Shipping Australia ,0.1.0 , Arbitrary File Upload,80
46065,Vtiger CRM ,7.1.0 , Remote Code Execution,80
46066,WordPress Plugin Adicon Server ,1.2, 'selectedPlace' SQL Injection,80
46067,Frog CMS ,0.9.5 , Cross,80
46076,Vtiger CRM ,7.1.0 , Persistent Cross,80
46077,All in One Video Downloader ,1.2, (Authenticated) SQL Injection,80
46079,LayerBB ,1.1.1 , Persistent Cross,80
46080,MyBB OUGC Awards Plugin ,1.8.3 , Persistent Cross,80
46082,phpMoAdmin MongoDB GUI ,1.1.5 , Cross,80
46083,WordPress Plugin UserPro < ,4.9.21 , User Registration Privilege Escalation,80
46084,MyT Project Management ,1.5.1 , 'Charge[group_total]' SQL Injection,80
46085,Roxy Fileman ,1.4.5 , Unrestricted File Upload / Directory Traversal,80
46094,CF Image Hosting Script ,1.6.5 , (Delete all Pictures) Privilege Escalation,80
46095,CF Image Hosting Script ,1.6.5 ,CRM 8.0.4 ,80
46108,PEAR Archive_Tar < ,1.4.4 , PHP Object Injection,80
46109,eBrigade ERP ,4.5, Arbitrary File Download,80
46110,Matrix MLM Script ,1, Information Disclosure,80
46111,doitX ,1, 'search' SQL Injection,80
46112,Shield CMS ,2.2, 'email' SQL Injection,80
46113,Architectural ,1, 'email' SQL Injection,80
46114,MLMPro ,1, SQL Injection,80
46115,Event Calendar ,3.7.4 , 'id' SQL Injection,80
46116,Event Locations ,1.0.1 , 'id' SQL Injection,80
46117,eBrigade ERP ,4.5, SQL Injection,80
46119,Adapt Inventory Management System ,1, SQL Injection,80
46121,Joomla! Component JoomProject ,1.1.3.2 , Information Disclosure,80
46122,Joomla! Component JoomCRM ,1.1.1 , SQL Injection,80
46133,Joomla! Component JoomCRM ,1.1.1 ,doit CMDB 1.12 ,80
46134,Joomla! Component JoomCRM ,1.1.1 ,doit CMDB 1.12 ,80
46136,Joomla! Component JoomCRM ,1.1.1 , 'imap_open' Remote Command Execution,80
46137,Modern POS ,1.3, Arbitrary File Download,80
46138,Modern POS ,1.3, SQL Injection,80
46139,Twilio WEB To Fax Machine System Application ,1, SQL Injection,80
46140,Live Call Support Widget ,1.5, Cross,80
46141,Live Call Support Widget ,1.5, Remote Code Execution / SQL Injection,80
46144,Craigs Classified Ads CMS Theme ,1.0.2 , SQL Injection,80
46145,Find a Place CMS Directory ,1.5, SQL Injection,80
46146,Cleanto ,5, SQL Injection,80
46148,HealthNode Hospital Management System ,1, SQL Injection,80
46149,Hucart CMS ,5.7.4 , Cross,80
46150,ThinkPHP ,5.X , Remote Command Execution,80
46151,Real Estate Custom Script ,2, SQL Injection,80
46152,Job Portal Platform ,1, SQL Injection,80
46154,Job Portal Platform ,1, Ecommerce Multivendor System 1.0 ,80
46168,ownDMS ,4.7, SQL Injection,80
46172,Roxy Fileman ,1.4.5 , Arbitrary File Download,80
46173,doorGets CMS ,7, Arbitrary File Download,80
46174,ShoreTel / Mitel Connect ONSITE ,19.49.5200.0 , Remote Code Execution,80
46182,Blueimp's jQuery File Upload ,9.22.0 , Arbitrary File Upload Exploit,80
46190,SeoToaster Ecommerce / CRM / CMS ,3.0.0 , Local File Inclusion,80
46191,phpTransformer ,2016.9, SQL Injection,80
46192,phpTransformer ,2016.9, Directory Traversal,80
46200,Joomla! Core ,3.9.1 , Persistent Cross,80
46206,Pydio / AjaXplorer < ,5.0.4 , (Unauthenticated) Arbitrary File Upload,80
46207,Kepler Wallpaper Script ,1.1, SQL Injection,80
46209,Coman ,1, 'id' SQL Injection,80
46210,Reservic ,1, 'id' SQL Injection,80
46211,MoneyFlux ,1, 'id' SQL Injection,80
46212,PHP Dashboards NEW ,5.8, 'dashID' SQL Injection,80
46213,PHP Dashboards NEW ,5.8, Local File Inclusion,80
46214,PHP Dashboards NEW ,5.8,style GeoTracking 1.1 ,80
46217,Adianti Framework ,5.5.0 , SQL Injection,80
46219,Joomla! Component Easy Shop ,1.2.3 , Local File Inclusion,80
46223,Joomla! Component vBizz ,1.0.7 , SQL Injection,80
46224,Joomla! Component vBizz ,1.0.7 , Remote Code Execution,80
46225,Joomla! Component vWishlist ,1.0.1 , SQL Injection,80
46226,Joomla! Component vAccount ,2.0.2 , 'vid' SQL Injection,80
46227,Joomla! Component vReview ,1.9.11 , SQL Injection,80
46228,Joomla! Component vRestaurant ,1.9.4 , SQL Injection,80
46229,Joomla! Component VMap ,1.9.6 , SQL Injection,80
46230,Joomla! Component VMap ,1.9.6 ,BusinessDirectory 4.9.7 ,80
46231,Joomla! Component VMap ,1.9.6 ,ClassifiedsManager 3.0.5 ,80
46232,Joomla! Component JMultipleHotelReservation ,6.0.7 , SQL Injection,80
46233,Joomla! Component JMultipleHotelReservation ,6.0.7 ,CruisePortal 6.0.4 ,80
46234,Joomla! Component JHotelReservation ,6.0.7 , SQL Injection,80
46235,SimplePress CMS ,1.0.7 , SQL Injection,80
46239,ImpressCMS ,1.3.11 , 'bid' SQL Injection,80
46244,GreenCMS ,2.x , SQL Injection,80
46245,GreenCMS ,2.x , Arbitrary File Download,80
46247,WordPress Plugin Wisechat ,2.6.3 , Reverse Tabnabbing,80
46252,WordPress Plugin Ad Manager WD ,1.0.11 , Arbitrary File Download,80
46259,CMSsite ,1, 'cat_id' SQL Injection,80
46260,CMSsite ,1, 'search' SQL Injection,80
46266,Newsbull Haber Script ,1.0.0 , 'search' SQL Injection,80
46268,Care,2x 2.7 (HIS) Hospital Information System , Multiple SQL Injection,80
46270,Teameyo Project Management System ,1, SQL Injection,80
46271,Mess Management System ,1, SQL Injection,80
46273,MyBB IP History Logs Plugin ,1.0.2 , Cross,80
46274,ResourceSpace ,8.6, 'collection_edit.php' SQL Injection,80
46276,PDF Signer ,3, Server,80
46282,Rukovoditel Project Management CRM ,2.4.1 , 'lists_id' SQL Injection,80
46308,ResourceSpace ,8.6, 'watched_searches.php' SQL Injection,80
46310,SuiteCRM ,7.10.7 , 'parentTab' SQL Injection,80
46311,SuiteCRM ,7.10.7 , 'record' SQL Injection,80
46328,osCommerce ,2.3.4.1 , 'currency' SQL Injection,80
46329,osCommerce ,2.3.4.1 , 'products_id' SQL Injection,80
46330,osCommerce ,2.3.4.1 , 'reviews_id' SQL Injection,80
46340,blueimp's jQuery ,9.22.0 , upgrade_handle.php Remote Command Execution (Metasploit),80
46347,MyBB Bans List ,1, Cross,80
46348,VA MAX ,8.3.4 , (Authenticated) Remote Code Execution,80
46350,Webiness Inventory ,2.3, 'email' SQL Injection,80
46351,OPNsense < ,19.1.1 , Cross,80
46354,LayerBB ,1.1.2 , Cross,80
46366,Rukovoditel Project Management CRM ,2.4.1 , Cross,80
46368,PilusCart ,1.4.1 , 'send' SQL Injection,80
46372,DomainMOD ,4.11.01 , 'ssl,80
46373,DomainMOD ,4.11.01 , 'ssl,80
46374,DomainMOD ,4.11.01 , 'category.php CatagoryName_ StakeHolder' Cross,80
46375,DomainMOD ,4.11.01 , 'assets/add/dns.php' Cross,80
46376,DomainMOD ,4.11.01 , 'assets/edit/host.php?whid=5' Cross,80
46377,WordPress Plugin Booking Calendar ,8.4.3 , (Authenticated) SQL Injection,80
46379,LayerBB ,1.1.2 , Cross,80
46384,MyBB Trash Bin Plugin ,1.1.3 , Cross,80
46387,qdPM ,9.1, 'search_by_extrafields[]' SQL Injection,80
46389,UniSharp Laravel File Manager ,2.0.0,alpha7 ,80
46398,qdPM ,9.1, 'type' Cross,80
46399,qdPM ,9.1, 'search[keywords]' Cross,80
46401,MISP ,2.4.97 , SQL Command Execution via Command Injection in STIX Module,80
46402,CMSsite ,1, 'post' SQL Injection,80
46405,Webiness Inventory ,2.3, 'ProductModel' Arbitrary File Upload,80
46414,Webiness Inventory ,2.3, GloBee (cryptocurrency) Payment Gateway 1.1.1 ,80
46418,Find a Place CMS Directory ,1.5, 'assets/external/data_2.php cate' SQL Injection,80
46419,Listing Hub CMS ,1, 'pages.php id' SQL Injection,80
46420,Zuz Music ,2.1, 'zuzconsole/___contact ' Persistent Cross,80
46423,Zuz Music ,2.1, SQL Injection,80
46424,XAMPP ,5.6.8 , SQL Injection / Persistent Cross,80
46426,Ask Expert Script ,3.0.5 , Cross Site Scripting / SQL Injection,80
46429,HotelDruid ,2.3, Cross,80
46438,C,4G Basic Laboratory Information System (BLIS) 3.4 , SQL Injection,80
46440,OOP CMS BLOG ,1,Tube 3 ,80
46452,Drupal < ,8.6.10 / < 8.5.11 , REST Module Remote Code Execution,80
46454,zzzphp CMS ,1.6.1 , Remote Code Execution,80
46455,PHP Ecommerce Script ,2.0.6 , Cross,80
46456,News Website Script ,2.0.5 , SQL Injection,80
46457,Advance Gift Shop Pro Script ,2.0.3 , SQL Injection,80
46459,Drupal < ,8.6.9 , REST Module Remote Code Execution,80
46461,Drupal < ,8.6.9 , SQL Injection,80
46462,Drupal < ,8.6.9 , Cross,80
46463,Drupal < ,8.6.9 , Cross,80
46467,Joomla! Component J,2Store < 3.3.7 , SQL Injection,80
46471,Feng Office ,3.7.0.5 , Remote Command Execution (Metasploit),80
46480,CMSsite ,1, Multiple Cross,80
46481,elFinder ,2.1.47 , 'PHP connector' Command Injection,80
46482,OOP CMS BLOG ,1, Multiple SQL Injection,80
46483,OOP CMS BLOG ,1, Multiple Cross,80
46486,Booked Scheduler ,2.7.5 , Remote Command Execution (Metasploit),80
46488,zzzphp CMS ,1.6.1 , Cross,80
46495,Bolt CMS ,3.6.4 , Cross,80
46496,Craft CMS ,3.1.12 Pro , Cross,80
46497,WordPress Plugin Cerber Security_ Antispam & Malware Scan ,8, Multiple Bypass Vulnerabilities,80
46500,OpenDocMan ,1.3.4 , 'search.php where' SQL Injection,80
46505,Kados R,10 GreenBee , Multiple SQL Injection,80
46510,Drupal < ,8.5.11 / < 8.6.10 , RESTful Web Services unserialize() Remote Command Execution (Metasploit),80
46511,WordPress Core ,5, Remote Code Execution,80
46512,phpBB ,3.2.3 , Remote Code Execution,80
46520,DirectAdmin ,1.55, 'CMD_ACCOUNT_ADMIN' Cross,80
46528,Flexpaper PHP Publish Service ,2.3.6 , Remote Code Execution,80
46531,PilusCart ,1.4.1 , Cross,80
46537,WordPress Plugin GraceMedia Media Player ,1, Local File Inclusion,80
46538,pfSense ,2.4.4,p1 (HAProxy Package 0.59_14) ,443
46539,elFinder PHP Connector < ,2.1.48 , 'exiftran' Command Injection (Metasploit),80
46541,Intel Modular Server System ,10.18, Cross,80
46542,Pegasus CMS ,1, 'extra_fields.php' Plugin Remote Code Execution,80
46546,CMS Made Simple Showtime,2 Module 3.6.2 , (Authenticated) Arbitrary File Upload,80
46548,ICE HRM ,23, Multiple Vulnerabilities,80
46549,Vembu Storegrid Web Interface ,4.4.0 , Multiple Vulnerabilities,80
46550,Vembu Storegrid Web Interface ,4.4.0 , Multiple Vulnerabilities,80
46551,Moodle ,3.4.1 , Remote Code Execution,80
46555,TheCarProject ,2, Multiple SQL Injection,80
46557,Gila CMS ,1.9.1 , Cross,80
46558,MyBB Upcoming Events Plugin ,1.32, Cross,80
46559,eNdonesia Portal ,8.7, Multiple Vulnerabilities,80
46560,Netartmedia Event Portal ,2, 'Email' SQL Injection,80
46562,Netartmedia PHP Mall ,4.1, SQL Injection,80
46563,Netartmedia Real Estate Portal ,5, SQL Injection,80
46573,Netartmedia Real Estate Portal ,5, SQL Injection,80
46574,Netartmedia PHP Real Estate Agency ,4, SQL Injection,80
46575,Netartmedia Jobs Portal ,6.1, SQL Injection,80
46576,Netartmedia Jobs Portal ,6.1, SQL Injection,80
46577,Netartmedia PHP Business Directory ,4.2, SQL Injection,80
46579,202CMS,10, Multiple SQL Injection,80
46582,202CMS,10, 'Email' SQL Injection,80
46583,202CMS,10, 'email' SQL Injection,80
46586,202CMS,10, Multiple Vulnerabilities,80
46587,202CMS,10, 'system_page' SQL Injection,80
46588,Placeto CMS Alpha v,4, 'page' SQL Injection,80
46590,Placeto CMS Alpha v,4, Multiple SQL Injection,80
46591,Matri,4Web Matrimony Website Script , Multiple SQL Injection,80
46592,Matri,4Web Matrimony Website Script , 'id' SQL Injection,80
46593,Matri,4Web Matrimony Website Script , SQL Injection,80
46597,Jettweb PHP Hazır Haber Sitesi Scripti V,1, SQL Injection,80
46598,Jettweb PHP Hazır Haber Sitesi Scripti V,2, SQL Injection (Authentication Bypass),80
46599,Jettweb PHP Hazır Haber Sitesi Scripti V,3, SQL Injection,80
46602,Jettweb PHP Hazır Haber Sitesi Scripti V,3, 'id' SQL Injection,80
46603,Jettweb PHP Hazır Haber Sitesi Scripti V,3, SQL Injection,80
46606,Jettweb Php Hazır İlan Sitesi Scripti V,2, SQL Injection,80
46608,Rukovoditel ERP & CRM ,2.4.1 , 'path' Cross,80
46609,Rukovoditel ERP & CRM ,2.4.1 , Multiple SQL Injection,80
46610,Rukovoditel ERP & CRM ,2.4.1 , 'p' SQL Injection,80
46612,Rukovoditel ERP & CRM ,2.4.1 , SQL Injection / Cross,80
46614,Jettweb Hazır Rent A Car Scripti V,4, SQL Injection,80
46616,Jettweb Hazır Rent A Car Scripti V,4, Multiple SQL Injection,80
46618,Jettweb Hazır Rent A Car Scripti V,4,Malware Security and Brute,80
46619,WordPress Plugin Loco Translate ,2.2.1 , Local File Inclusion,80
46620,WordPress Plugin Loco Translate ,2.2.1 ,doit 1.12 ,80
46622,Job Portal ,3.1, 'job_submit' SQL Injection,80
46623,BigTree ,4.3.4 CMS , Multiple SQL Injection,80
46624,Jettweb PHP Hazır Rent A Car Sitesi Scripti V,2, 'arac_kategori_id' SQL Injection,80
46627,CMS Made Simple (CMSMS) Showtime,2, File Upload Remote Code Execution (Metasploit),80
46630,Jettweb PHP Hazır Rent A Car Sitesi Scripti V,2, SQL Injection,80
46631,Jettweb PHP Hazır Rent A Car Sitesi Scripti V,2, 'city' SQL Injection,80
46632,WordPress Plugin PayPal Checkout Payment Gateway ,1.6.8 , Parameter Tampering,80
46634,LimeSurvey < ,3.16, Remote Code Execution,80
46635,CMS Made Simple < ,2.2.10 , SQL Injection,80
46637,Fiverr Clone Script ,1.2.2 , SQL Injection / Cross,80
46638,phpFileManager ,1.7.8 , Local File Inclusion,80
46640,phpFileManager ,1.7.8 , SQL Injection,80
46641,TeemIp IPAM < ,2.4.0 , 'new_config' Command Injection (Metasploit),80
46642,Clinic Pro v,4, 'month' SQL Injection,80
46643,Clinic Pro v,4, SQL Injection,80
46644,PhreeBooks ERP ,5.2.3 , Arbitrary File Upload,80
46658,FreeSMS ,2.1.2 , SQL Injection (Authentication Bypass),80
46661,WordPress Plugin Contact Form Maker ,1.13.1 , Cross,80
46662,WordPress Core ,5.0.0 , Crop,80
46663,WordPress Plugin Contact Form Maker ,1.13.1 , 'experience' SQL Injection,80
46664,Bolt CMS ,3.6.6 , Cross,80
46666,ShoreTel Connect ONSITE < ,19.49.1500.0 , Multiple Vulnerabilities,80
46671,ShoreTel Connect ONSITE < ,19.49.1500.0 , 'symbol' SQL Injection,80
46672,WordPress Plugin Limit Login Attempts Reloaded ,2.7.4 , Login Limit Bypass,80
46677,PHP ,7.2, 'imagecolormatch()' Out of Band Heap Write,80
46681,60CycleCMS, ,'bannedcustomers.php?blacklistitemid' SQL Injection,80
46684,Dell KACE Systems Management Appliance (K,1000) 6.4.120756 , Unauthenticated Remote Code Execution,443
46691,ATutor < ,2.2.4 , 'file_manager' Remote Code Execution (Metasploit),80
46694,DirectAdmin ,1.561, Multiple Vulnerabilities,80
46698,CuteNews ,2.1.2 , 'avatar' Remote Code Execution (Metasploit),80
46710,Joomla! Core ,1.5.0 , 3.9.4 ,80
46734,WordPress Plugin Contact Form Builder ,1.0.67 , Cross,80
46738,74CMS,5.0.1, Cross,80
