id,file,description,date,author,type,platform,port
32122,exploits/php/webapps/32122.txt,Owl Intranet Engine 0.95 - 'register.php' Cross-Site Scripting,2008-07-28,Fabian Fingerle,webapps,php,
32123,exploits/php/webapps/32123.txt,MiniBB RSS 2.0 Plugin - Multiple Remote File Inclusions,2008-07-29,Ghost Hacker,webapps,php,
32126,exploits/php/webapps/32126.txt,ScrewTurn Software ScrewTurn Wiki 2.0.x - 'System Log' Page HTML Injection,2008-05-11,Portcullis,webapps,php,
32128,exploits/php/webapps/32128.txt,MJGUEST 6.8 - 'Guestbook.js.php' Cross-Site Scripting,2008-07-30,DSecRG,webapps,php,
32130,exploits/php/webapps/32130.txt,DEV Web Management System 1.5 - Multiple Input Validation Vulnerabilities,2008-07-30,Dr.Crash,webapps,php,
32139,exploits/php/webapps/32139.txt,freeForum 1.7 - 'acuparam' Cross-Site Scripting,2008-08-01,ahmadbady,webapps,php,
32140,exploits/php/webapps/32140.txt,PHP-Nuke Book Catalog Module 1.0 - 'catid' SQL Injection,2008-08-01,H4ckCity Security Team,webapps,php,
32141,exploits/php/webapps/32141.txt,Homes 4 Sale - 'results.php' Cross-Site Scripting,2008-08-04,Ghost Hacker,webapps,php,
32142,exploits/php/webapps/32142.php,Pligg CMS 9.9.5 - 'CAPTCHA' Registration Automation Security Bypass,2008-08-02,Micheal Brooks,webapps,php,
32143,exploits/php/webapps/32143.txt,Keld PHP-MySQL News Script 0.7.1 - 'login.php' SQL Injection,2008-08-04,crimsoN_Loyd9,webapps,php,
32144,exploits/php/webapps/32144.txt,Meeting Room Booking System (MRBS) 1.2.6 - 'day.php' Cross-Site Scripting,2008-08-04,sl4xUz,webapps,php,
32145,exploits/php/webapps/32145.txt,Meeting Room Booking System (MRBS) 1.2.6 - 'week.php' Cross-Site Scripting,2008-08-04,sl4xUz,webapps,php,
32146,exploits/php/webapps/32146.txt,Meeting Room Booking System (MRBS) 1.2.6 - 'month.php' Cross-Site Scripting,2008-08-04,sl4xUz,webapps,php,
32147,exploits/php/webapps/32147.txt,Meeting Room Booking System (MRBS) 1.2.6 - 'search.php' Cross-Site Scripting,2008-08-04,sl4xUz,webapps,php,
32148,exploits/php/webapps/32148.txt,Meeting Room Booking System (MRBS) 1.2.6 - 'report.php' Cross-Site Scripting,2008-08-04,sl4xUz,webapps,php,
32149,exploits/php/webapps/32149.txt,Meeting Room Booking System (MRBS) 1.2.6 - 'help.php' Cross-Site Scripting,2008-08-04,sl4xUz,webapps,php,
32150,exploits/php/webapps/32150.txt,UNAK-CMS 1.5 - 'connector.php' Local File Inclusion,2008-08-04,Sina Yazdanmehr,webapps,php,
32168,exploits/php/webapps/32168.txt,Pluck CMS 4.5.2 - Multiple Cross-Site Scripting Vulnerabilities,2008-08-05,Khashayar Fereidani,webapps,php,
32169,exploits/php/webapps/32169.txt,Crafty Syntax Live Help 2.14.6 - 'livehelp_js.php' Cross-Site Scripting,2008-08-05,CoRSaNTuRK,webapps,php,
32170,exploits/php/webapps/32170.txt,Softbiz Image Gallery - 'index.php' Multiple Cross-Site Scripting Vulnerabilities,2008-08-05,sl4xUz,webapps,php,
32171,exploits/php/webapps/32171.txt,Softbiz Image Gallery - 'images.php' Multiple Cross-Site Scripting Vulnerabilities,2008-08-05,sl4xUz,webapps,php,
32172,exploits/php/webapps/32172.txt,Softbiz Image Gallery - 'suggest_image.php' Multiple Cross-Site Scripting Vulnerabilities,2008-08-05,sl4xUz,webapps,php,
32173,exploits/php/webapps/32173.txt,Softbiz Image Gallery - 'image_desc.php?latest' Cross-Site Scripting,2008-08-05,sl4xUz,webapps,php,
32174,exploits/php/webapps/32174.txt,Softbiz Image Gallery - 'adminhome.php?msg' Cross-Site Scripting,2008-08-05,sl4xUz,webapps,php,
32175,exploits/php/webapps/32175.txt,Softbiz Image Gallery - 'config.php?msg' Cross-Site Scripting,2008-08-05,sl4xUz,webapps,php,
32176,exploits/php/webapps/32176.txt,Softbiz Image Gallery - 'changepassword.php?msg' Cross-Site Scripting,2008-08-05,sl4xUz,webapps,php,
32177,exploits/php/webapps/32177.txt,Softbiz Image Gallery - 'cleanup.php?msg' Cross-Site Scripting,2008-08-05,sl4xUz,webapps,php,
32178,exploits/php/webapps/32178.txt,Softbiz Image Gallery - 'browsecats.php?msg' Cross-Site Scripting,2008-08-05,sl4xUz,webapps,php,
32179,exploits/php/webapps/32179.txt,POWERGAP ShopSystem - 's03.php' SQL Injection,2008-08-05,Rohit Bansal,webapps,php,
32180,exploits/php/webapps/32180.txt,Chupix CMS Contact Module 0.1 - 'index.php' Multiple Local File Inclusions,2008-08-06,casper41,webapps,php,
32181,exploits/php/webapps/32181.txt,Battle.net Clan Script 1.5.x - 'index.php' Multiple SQL Injections,2008-08-06,Khashayar Fereidani,webapps,php,
32182,exploits/php/webapps/32182.txt,PHPKF-Portal 1.10 - 'baslik.php?tema_dizin' Traversal Local File Inclusion,2008-08-06,KnocKout,webapps,php,
32183,exploits/php/webapps/32183.txt,PHPKF-Portal 1.10 - 'anket_yonetim.php?portal_ayarlarportal_dili' Traversal Local File Inclusion,2008-08-06,KnocKout,webapps,php,
32186,exploits/php/webapps/32186.txt,Quate CMS 0.3.4 - Multiple Cross-Site Scripting Vulnerabilities,2008-08-06,CraCkEr,webapps,php,
32187,exploits/php/webapps/32187.txt,Joomla! / Mambo Component com_utchat 0.2 - Multiple Remote File Inclusions,2008-08-06,by_casper41,webapps,php,
32188,exploits/php/webapps/32188.txt,WebmasterSite (Multiple Products) - Remote Command Execution,2008-08-06,otmorozok428,webapps,php,
32190,exploits/php/webapps/32190.txt,Kshop 2.22 - 'kshop_search.php' Cross-Site Scripting,2008-08-06,Lostmon,webapps,php,
32191,exploits/php/webapps/32191.txt,PHP-Nuke Kleinanzeigen Module - 'lid' SQL Injection,2008-08-06,Lovebug,webapps,php,
32196,exploits/php/webapps/32196.txt,RMSOFT MiniShop 1.0 - 'search.php' Multiple Cross-Site Scripting Vulnerabilities,2008-08-09,Lostmon,webapps,php,
32198,exploits/php/webapps/32198.txt,Yogurt Social Network 3.2 rc1 Module for XOOPS - 'friends.php?uid' Cross-Site Scripting,2008-08-09,Lostmon,webapps,php,
32199,exploits/php/webapps/32199.txt,Yogurt Social Network 3.2 rc1 Module for XOOPS - 'seutubo.php?uid' Cross-Site Scripting,2008-08-09,Lostmon,webapps,php,
32200,exploits/php/webapps/32200.txt,Yogurt Social Network 3.2 rc1 Module for XOOPS - 'album.php?uid' Cross-Site Scripting,2008-08-09,Lostmon,webapps,php,
32201,exploits/php/webapps/32201.txt,Yogurt Social Network 3.2 rc1 Module for XOOPS - 'scrapbook.php?uid' Cross-Site Scripting,2008-08-09,Lostmon,webapps,php,
32202,exploits/php/webapps/32202.txt,Yogurt Social Network 3.2 rc1 Module for XOOPS - 'index.php?uid' Cross-Site Scripting,2008-08-09,Lostmon,webapps,php,
32203,exploits/php/webapps/32203.txt,Yogurt Social Network 3.2 rc1 Module for XOOPS - 'tribes.php?uid' Cross-Site Scripting,2008-08-09,Lostmon,webapps,php,
32282,exploits/php/webapps/32282.txt,Church Edit - Blind SQL Injection,2014-03-15,ThatIcyChill,webapps,php,
32207,exploits/php/webapps/32207.txt,GNUPanel 0.3.5_R4 - Multiple Vulnerabilities,2014-03-12,Necmettin COSKUN,webapps,php,80
32211,exploits/php/webapps/32211.txt,LuxCal 3.2.2 - Cross-Site Request Forgery / Blind SQL Injection,2014-03-12,TUNISIAN CYBER,webapps,php,80
32213,exploits/php/webapps/32213.txt,vTiger CRM 5.4.0/6.0 RC/6.0.0 GA - 'browse.php' Local File Inclusion,2014-03-12,Portcullis,webapps,php,80
32217,exploits/php/webapps/32217.txt,Linkspider 1.08 - Multiple Remote File Inclusions,2008-08-08,Rohit Bansal,webapps,php,
32218,exploits/php/webapps/32218.txt,Domain Group Network GooCMS 1.02 - 'index.php' Cross-Site Scripting,2008-08-11,ahmadbaby,webapps,php,
32219,exploits/php/webapps/32219.txt,Kayako SupportSuite 3.x - '/visitor/index.php?sessionid' Cross-Site Scripting,2008-08-11,GulfTech Security,webapps,php,
32220,exploits/php/webapps/32220.txt,Kayako SupportSuite 3.x - 'index.php?filter' Cross-Site Scripting,2008-08-11,GulfTech Security,webapps,php,
32221,exploits/php/webapps/32221.txt,Kayako SupportSuite 3.x - '/staff/index.php?customfieldlinkid' SQL Injection,2008-08-11,GulfTech Security,webapps,php,
32226,exploits/php/webapps/32226.txt,Datafeed Studio - 'patch.php' Remote File Inclusion,2008-08-12,Bug Researchers Group,webapps,php,
32227,exploits/php/webapps/32227.txt,Datafeed Studio 1.6.2 - 'search.php' Cross-Site Scripting,2008-08-12,Bug Researchers Group,webapps,php,
32230,exploits/php/webapps/32230.txt,IDevSpot PHPLinkExchange 1.01/1.02 - 'index.php' Multiple Cross-Site Scripting Vulnerabilities,2008-08-12,sl4xUz,webapps,php,
32231,exploits/php/webapps/32231.txt,Meet#Web 0.8 - 'modules.php?root_path' Remote File Inclusion,2008-08-13,Rakesh S,webapps,php,
32232,exploits/php/webapps/32232.txt,Meet#Web 0.8 - 'ManagerResource.class.php?root_path' Remote File Inclusion,2008-08-13,Rakesh S,webapps,php,
32233,exploits/php/webapps/32233.txt,Meet#Web 0.8 - 'ManagerRightsResource.class.php?root_path' Remote File Inclusion,2008-08-13,Rakesh S,webapps,php,
32234,exploits/php/webapps/32234.txt,Meet#Web 0.8 - 'RegForm.class.php?root_path' Remote File Inclusion,2008-08-13,Rakesh S,webapps,php,
32235,exploits/php/webapps/32235.txt,Meet#Web 0.8 - 'RegResource.class.php?root_path' Remote File Inclusion,2008-08-13,Rakesh S,webapps,php,
32236,exploits/php/webapps/32236.txt,Meet#Web 0.8 - 'RegRightsResource.class.php?root_path' Remote File Inclusion,2008-08-13,Rakesh S,webapps,php,
32239,exploits/php/webapps/32239.txt,Fonality trixbox - SQL Injection,2014-03-13,Sc4nX,webapps,php,
32250,exploits/php/webapps/32250.py,mUnky 0.01 - 'index.php' Remote Code Execution,2008-08-15,Khashayar Fereidani,webapps,php,
32251,exploits/php/webapps/32251.txt,PHPizabi 0.848b C1 HP3 - 'id' Local File Inclusion,2008-08-15,Lostmon,webapps,php,
32252,exploits/php/webapps/32252.txt,Mambo Open Source 4.6.2 - '/administrator/popups/index3pop.php?mosConfig_sitename' Cross-Site Scripting,2008-08-15,Khashayar Fereidani,webapps,php,
32253,exploits/php/webapps/32253.txt,Mambo Open Source 4.6.2 - '/mambots/editors/mostlyce/' PHP/connector.php?Query String Cross-Site Scripting,2008-08-15,Khashayar Fereidani,webapps,php,
32254,exploits/php/webapps/32254.txt,FlexCMS 2.5 - 'inc-core-admin-editor-previouscolorsjs.php' Cross-Site Scripting,2008-08-15,Dr.Crash,webapps,php,
32257,exploits/php/webapps/32257.txt,PromoProducts - 'view_product.php' Multiple SQL Injections,2008-08-15,baltazar,webapps,php,
32259,exploits/php/webapps/32259.txt,Freeway 1.4.1.171 - '/english/account.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
33409,exploits/php/webapps/33409.txt,Article Directory - 'login.php' SQL Injection,2009-12-16,R3d D3v!L,webapps,php,
32285,exploits/php/webapps/32285.txt,vBulletin 3.6.10/3.7.2 - '$newpm[title]' Cross-Site Scripting,2008-08-20,Core Security,webapps,php,
32263,exploits/php/webapps/32263.txt,Fonality trixbox - 'mac' Remote Code Injection,2014-03-14,i-Hmx,webapps,php,80
32264,exploits/php/webapps/32264.txt,Freeway 1.4.1.171 - '/french/account_newsletters.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
32265,exploits/php/webapps/32265.txt,Freeway 1.4.1.171 - '/includes/modules/faqdesk/faqdesk_article_require.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
32266,exploits/php/webapps/32266.txt,Freeway 1.4.1.171 - '/includes/modules/newsdesk/newsdesk_article_require.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
32267,exploits/php/webapps/32267.txt,Freeway 1.4.1.171 - '/templates/Freeway/boxes/card1.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
32268,exploits/php/webapps/32268.txt,Freeway 1.4.1.171 - '/templates/Freeway/boxes/loginbox.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
32269,exploits/php/webapps/32269.txt,Freeway 1.4.1.171 - '/templates/Freeway/boxes/whos_online.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
32270,exploits/php/webapps/32270.txt,Freeway 1.4.1.171 - '/templates/Freeway/mainpage_modules/mainpage.php?language' Traversal Local File Inclusion,2008-08-18,Digital Security Research Group,webapps,php,
32271,exploits/php/webapps/32271.txt,NewsHOWLER 1.03 - Cookie Data SQL Injection,2008-08-18,Khashayar Fereidani,webapps,php,
32272,exploits/php/webapps/32272.txt,Ovidentia 6.6.5 - 'index.php' Cross-Site Scripting,2008-08-18,ThE dE@Th,webapps,php,
32274,exploits/php/webapps/32274.txt,Synology DSM 4.3-3827 - 'article.php' Blind SQL Injection,2014-03-14,Michael Wisniewski,webapps,php,80
32275,exploits/php/webapps/32275.txt,itMedia - Multiple SQL Injections,2008-08-18,baltazar,webapps,php,
32279,exploits/php/webapps/32279.txt,Vanilla 1.1.4 - HTML Injection / Cross-Site Scripting,2008-08-19,GulfTech Security,webapps,php,
32280,exploits/php/webapps/32280.txt,YourFreeWorld Ad-Exchange Script - 'id' SQL Injection,2008-08-20,Hussin X,webapps,php,
32281,exploits/php/webapps/32281.cs,Folder Lock 5.9.5 - Weak Password Encryption Local Information Disclosure,2008-06-19,Charalambous Glafkos,webapps,php,
32287,exploits/php/webapps/32287.txt,FAR-PHP 1.0 - 'index.php' Local File Inclusion,2008-08-21,Beenu Arora,webapps,php,
32288,exploits/php/webapps/32288.txt,TimeTrex Time 2.2 and Attendance Module - Multiple Cross-Site Scripting Vulnerabilities,2008-08-21,Doz,webapps,php,
32290,exploits/php/webapps/32290.txt,Accellion File Transfer - Multiple Cross-Site Scripting Vulnerabilities,2008-08-22,Eric Beaulieu,webapps,php,
32291,exploits/php/webapps/32291.txt,PicturesPro Photo Cart 3.9 - Search Cross-Site Scripting,2008-08-22,Tyler Trioxide,webapps,php,
32293,exploits/php/webapps/32293.txt,One-News - Multiple Input Validation Vulnerabilities,2008-08-23,suN8Hclf,webapps,php,
32295,exploits/php/webapps/32295.txt,PHP-Ultimate WebBoard 2.0 - 'admindel.php' Multiple Input Validation Vulnerabilities,2008-08-25,t0pP8uZz,webapps,php,
32296,exploits/php/webapps/32296.txt,Bluemoon inc. PopnupBlog 3.30 - 'index.php' Multiple Cross-Site Scripting Vulnerabilities,2008-08-25,Lostmon,webapps,php,
32298,exploits/php/webapps/32298.txt,HPSystem Management Homepage (SMH) 2.1.12 - 'message.php' Cross-Site Scripting,2008-08-26,Luca Carettoni,webapps,php,
32299,exploits/php/webapps/32299.txt,MatterDaddy Market 1.1 - 'login.php' Cross-Site Scripting,2008-08-26,Sam Georgiou,webapps,php,
32302,exploits/php/webapps/32302.txt,AbleSpace 1.0 - 'adv_cat.php' Cross-Site Scripting,2008-08-27,Bug Researchers Group,webapps,php,
32306,exploits/php/webapps/32306.txt,dotProject 2.1.2 - Multiple SQL Injections / Cross-Site Scripting Vulnerabilities,2008-08-29,C1c4Tr1Z,webapps,php,
32307,exploits/php/webapps/32307.txt,vTiger CRM 5.0.4 - Multiple Cross-Site Scripting Vulnerabilities,2008-09-01,Fabian Fingerle,webapps,php,
32308,exploits/php/webapps/32308.txt,GenPortal - 'buscarCat.php' Cross-Site Scripting,2008-09-01,sl4xUz,webapps,php,
32309,exploits/php/webapps/32309.txt,Full PHP Emlak Script - 'landsee.php' SQL Injection,2008-08-29,Hussin X,webapps,php,
32312,exploits/php/webapps/32312.txt,IDevSpot BizDirectory 2.04 - 'page' Cross-Site Scripting,2008-09-02,Am!r,webapps,php,
32313,exploits/php/webapps/32313.txt,OpenDB 1.0.6 - 'user_admin.php?user_id' Cross-Site Scripting,2008-08-28,C1c4Tr1Z,webapps,php,
32314,exploits/php/webapps/32314.txt,OpenDB 1.0.6 - 'listings.php?title' Cross-Site Scripting,2008-08-28,C1c4Tr1Z,webapps,php,
32315,exploits/php/webapps/32315.txt,OpenDB 1.0.6 - 'user_profile.php?redirect_url' Cross-Site Scripting,2008-08-28,C1c4Tr1Z,webapps,php,
32316,exploits/php/webapps/32316.txt,eliteCMS 1.0 - 'page' SQL Injection,2008-09-03,e.wiZz!,webapps,php,
32317,exploits/php/webapps/32317.txt,@Mail 5.42 and @Mail WebMail 5.0.5 - Multiple Cross-Site Scripting Vulnerabilities,2008-09-03,C1c4Tr1Z,webapps,php,
32318,exploits/php/webapps/32318.txt,XRms 1.99.2 - 'login.php?target' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32319,exploits/php/webapps/32319.txt,OpenSupports 2.x - Authentication Bypass / Cross-Site Request Forgery,2014-03-17,TN CYB3R,webapps,php,
32320,exploits/php/webapps/32320.txt,XRms 1.99.2 - 'title' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32321,exploits/php/webapps/32321.txt,XRms 1.99.2 - 'company_name' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32322,exploits/php/webapps/32322.txt,XRms 1.99.2 - 'last_name' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32323,exploits/php/webapps/32323.txt,XRms 1.99.2 - 'campaign_title' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32324,exploits/php/webapps/32324.txt,XRms 1.99.2 - 'opportunity_title' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32325,exploits/php/webapps/32325.txt,XRms 1.99.2 - 'case_title' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32326,exploits/php/webapps/32326.txt,XRms 1.99.2 - 'file_id' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32327,exploits/php/webapps/32327.txt,XRms 1.99.2 - 'starting' Cross-Site Scripting,2008-09-04,Fabian Fingerle,webapps,php,
32330,exploits/php/webapps/32330.txt,OpenSupports 2.0 - Blind SQL Injection,2014-03-17,indoushka,webapps,php,
32331,exploits/php/webapps/32331.txt,Joomla! Component AJAX Shoutbox 1.6 - SQL Injection,2014-03-17,Ibrahim Raafat,webapps,php,
32334,exploits/php/webapps/32334.txt,CeleronDude Uploader 6.1 - 'account.php' Cross-Site Scripting,2008-09-03,Xc0re,webapps,php,
32337,exploits/php/webapps/32337.txt,Silentum LoginSys 1.0 - Multiple Cross-Site Scripting Vulnerabilities,2008-09-06,Maximiliano Soler,webapps,php,
32338,exploits/php/webapps/32338.txt,phpAdultSite CMS - 'results_per_page' Cross-Site Scripting,2008-09-07,David Sopas,webapps,php,
32340,exploits/php/webapps/32340.txt,Gallery 2.0 - Multiple Cross-Site Scripting Vulnerabilities,2008-09-08,sl4xUz,webapps,php,
32342,exploits/php/webapps/32342.txt,eXtrovert software Thyme 1.3 - 'pick_users.php' SQL Injection,2008-09-08,Omer Singer,webapps,php,
32346,exploits/php/webapps/32346.txt,E-PHP B2B Trading Marketplace Script - 'listings.php' SQL Injection,2008-09-07,r45c4l,webapps,php,
32347,exploits/php/webapps/32347.txt,UBBCentral UBB.Threads 7.3.1 - 'Forum[]' Array SQL Injection,2008-09-02,GulfTech Security,webapps,php,
32351,exploits/php/webapps/32351.txt,Jaw Portal 1.2 - 'index.php' Multiple Local File Inclusions,2008-09-10,SirGod,webapps,php,
32352,exploits/php/webapps/32352.txt,AvailScript Job Portal Script - 'applynow.php' SQL Injection,2008-09-10,InjEctOr5,webapps,php,
32353,exploits/php/webapps/32353.txt,Horde Application Framework 3.2.1 - Forward Slash Insufficient Filtering Cross-Site Scripting,2008-09-10,Alexios Fakos,webapps,php,
32354,exploits/php/webapps/32354.txt,Horde 3.2 - MIME Attachment Filename Insufficient Filtering Cross-Site Scripting,2008-09-10,Alexios Fakos,webapps,php,
32355,exploits/php/webapps/32355.txt,Hot Links SQL-PHP - 'news.php' SQL Injection,2008-09-10,r45c4l,webapps,php,
32360,exploits/php/webapps/32360.txt,Nooms 1.1 - 'smileys.php?page_id' Cross-Site Scripting,2008-09-11,Dr.Crash,webapps,php,
32361,exploits/php/webapps/32361.txt,Nooms 1.1 - 'search.php?q' Cross-Site Scripting,2008-09-11,Dr.Crash,webapps,php,
32364,exploits/php/webapps/32364.txt,Dynamic MP3 Lister 2.0.1 - 'index.php' Multiple Cross-Site Scripting Vulnerabilities,2008-09-12,Xylitol,webapps,php,
32365,exploits/php/webapps/32365.txt,Paranews 3.4 - Multiple Cross-Site Scripting Vulnerabilities,2008-09-12,Xylitol,webapps,php,
32366,exploits/php/webapps/32366.txt,QuicO - 'photo.php' SQL Injection,2008-09-12,Beenu Arora,webapps,php,
32375,exploits/php/webapps/32375.txt,OXID eShop < 4.7.11/5.0.11 / < 4.8.4/5.1.4 - Multiple Vulnerabilities,2014-03-20,//sToRm,webapps,php,
32383,exploits/php/webapps/32383.txt,phpMyAdmin 3.2 - 'server_databases.php' Remote Command Execution,2008-09-15,Norman Hippert,webapps,php,
32418,exploits/php/webapps/32418.txt,EasyRealtorPRO 2008 - 'site_search.php' Multiple SQL Injections,2008-09-25,David Sopas,webapps,php,
32419,exploits/php/webapps/32419.pl,Libra File Manager 1.18/2.0 - 'fileadmin.php' Local File Inclusion,2008-09-25,Pepelux,webapps,php,
