,id,device,version,description
17364,39080,Ovidentia Widgets ,1.061, 'searchResultsTab5?filter' Reflected Cross
17365,39081,Ovidentia Widgets ,1.061, 'INBOX.Trash?mailId' Reflected Cross
17366,39083,Bigware Shop ,2.301, Multiple Local File Inclusions
17367,39084,Grawlix ,1.03, Cross
17368,39085,Arastta ,1.15, SQL Injection
17369,39086,PhpSocial ,2.003, Cross
17370,39087,Singapore ,0.99, Image Gallery Remote File Inclusion / Cross
17371,39088,Joomla! Component Projoom NovaSFH ,3.02, 'upload.php' Arbitrary File Upload
17372,39090,Joomla! Component Projoom NovaSFH ,3.02, Arbitrary File Upload
17373,39091,WHMCompleteSolution (WHMCS) ,5.12, 'cart.php' Denial of Service
17374,39092,phpBB ,3.08, Remote Denial of Service
17375,39093,Joomla! Component Projoom NovaSFH ,3.02, Remote Code Execution
17376,39094,Rips Scanner ,0.5, 'code.php' Local File Inclusion
17377,39095,MyBB ,1.612, 'misc.php' Remote Denial of Service
17378,39096,WordPress Plugin Admin Management Xtended ,2.4,doit Pro 
17379,39098,WordPress Plugin Admin Management Xtended ,2.4, 'index.php' SQL Injection
17380,39099,Ovidentia maillist Module ,4, Cross
17381,39100,Rips Scanner ,0.5, 'jqueryFileTree.php' Directory Traversal
17382,39101,Rips Scanner ,0.5, 'Uploadify.php' Arbitrary File Upload
17383,39107,Rips Scanner ,0.5, Multiple Cross
17384,39108,POSH ,3.1, 'addtoapplication.php' SQL Injection
17385,39109,POSH ,3.1, 'category_name' SQL Injection
17386,39110,POSH ,3.1, 'cid' SQL Injection
17387,39111,POSH ,3.1, Arbitrary File Upload
17388,39113,POSH ,3.1,Store 
17389,39116,GNUBoard ,4.3, 'ajax.autosave.php' Multiple SQL Injections
17390,39117,OpenX ,2.8, Multiple Cross
17391,39118,osCMax ,2.5, Cross
17392,39124,MeiuPic ,2.12, 'ctl' Local File Inclusion
17393,39126,BigACE ,2.75, 'LANGUAGE' Directory Traversal
17394,39128,BigACE ,2.75, 'id' SQL Injection
17395,39129,qEngine ,4.16, 'task.php' Local File Inclusion
17396,39133,WordPress Plugin Simple Ads Manager ,2.9412, SQL Injection
17397,39135,WordPress Plugin Simple Ads Manager ,2.9412, 'Uploadify.php' Arbitrary File Upload
17398,39136,Symphony ,2.24, Cross
17399,39139,Symphony ,2.24, Access Control Security Bypass
17400,39140,Symphony ,2.24, 'index.php' SQL Injection
17401,39141,Symphony ,2.24, 'index.php' SQL Injection
17402,39146,Symphony ,2.24, 'day_view.php' SQL Injection
17403,39150,Symphony ,2.24, SQL Injection
17404,39153,Joomla! Component Photo Contest ,1.02, 'idevads.php' SQL Injection
17405,39157,Joomla! Component Photo Contest ,1.02, 'novedad.php' SQL Injection
17406,39167,Joomla! Component Photo Contest ,1.02, Multiple Vulnerabilities
17407,39168,Joomla! Component Photo Contest ,1.02, Multiple Vulnerabilities
17408,39171,PHPIPAM ,1.101, Multiple Vulnerabilities
17409,39172,PHPIPAM ,1.101, 'getSimilarManufacturer.php?id_manufacturer' SQL Injection
17410,39173,PHPIPAM ,1.101, '/costview2/jobs.php?tr' SQL Injection
17411,39174,PHPIPAM ,1.101, '/costview2/printers.php?tr' SQL Injection
17412,39176,PHPIPAM ,1.101, Cross
17413,39178,PHPIPAM ,1.101, 'pages.php?Page_ID' SQL Injection
17414,39179,PHPIPAM ,1.101, 'news.php?News_ID' SQL Injection
17415,39188,PHPIPAM ,1.101, '/modules/glossaire/glossaire
17416,39189,PHPIPAM ,1.101, Multiple SQL Injections
17417,39190,PHPIPAM ,1.101,Slideshow 
17418,39191,PHPIPAM ,1.101, '/backend/PHP/src/setup/rpc.php' Remote Code Execution
17419,39197,PHPIPAM ,1.101, 'booking_form_id' SQL Injection
17420,39198,PHPIPAM ,1.101, Cross
17421,39200,PHPIPAM ,1.101,Nuke 'Submit_News' Component 
17422,39202,WordPress Plugin WP Symposium Pro Social Network Plugin ,15.12, Multiple Vulnerabilities
17423,39206,WordPress Plugin WP Symposium Pro Social Network Plugin ,15.12, 'we_fs.php' SQL Injection
17424,39210,WordPress Plugin WP Symposium Pro Social Network Plugin ,15.12, 'file' Directory Traversal
17425,39211,WordPress Plugin WP Symposium Pro Social Network Plugin ,15.12, '/infocus/lib/scripts/dl
17426,39212,WordPress Plugin JW Player for Flash & HTML,5, Cross
17427,39213,WordPress Plugin JW Player for Flash & HTML,5, Cross
17428,39223,WordPress Plugin JW Player for Flash & HTML,5, 'prodid' SQL Injection
17429,39234,SevOne NMS ,5.36, Remote Command Execution
17430,39237,WordPress Plugin NextGEN Gallery ,1.91, 'photocrati_ajax' Arbitrary File Upload
17431,39238,WordPress Plugin NextGEN Gallery ,1.91, SQL Injection / Arbitrary File Upload
17432,39239,WordPress Plugin NextGEN Gallery ,1.91, 'ads.php' SQL Injection
17433,39240,WordPress Plugin NextGEN Gallery ,1.91, '/wp
17434,39243,phpDolphin ,2.05, Multiple Vulnerabilities
17435,39245,Roundcube Webmail ,1.13, Directory Traversal
17436,39246,mcart.xls Bitrix Module ,6.52, SQL Injection
17437,39249,vBulletin < ,4.22, Multiple Cross
17438,39250,mcart.xls Bitrix Module ,6.52,VideoGallery 
17439,39251,WordPress Plugin BookX ,1.7, 'bookx_export.php' Local File Inclusion
17440,39252,WordPress Plugin BookX ,1.7, '/wp
17441,39253,WordPress Plugin BookX ,1.7, '/wp
17442,39254,WordPress Plugin BookX ,1.7, Arbitrary File Upload
17443,39255,WordPress Plugin BookX ,1.7, Arbitrary File Upload
17444,39256,WordPress Plugin BookX ,1.7,charts) 
17445,39257,WordPress Plugin BookX ,1.7,charts) 
17446,39261,Advanced Electron Forum ,1.09, Cross
17447,39262,Advanced Electron Forum ,1.09, Persistent Cross
17448,39263,Advanced Electron Forum ,1.09, Remote File Inclusion / Cross
17449,39266,Advanced Electron Forum ,1.09, Multiple Vulnerabilities
17450,39267,Ilya Birman E,2, '/@actions/comment
17451,39268,Ilya Birman E,2, 'crossdomain.xml' Security Bypass
17452,39269,Ilya Birman E,2, 'id' SQL Injection
17453,39270,Ilya Birman E,2, 'options
17454,39271,Ilya Birman E,2, Default Administrator Credentials
17455,39272,CMSimple ,4.44, Remote File Inclusion
17456,39273,CMSimple ,4.44, 'color' Remote Code Execution
17457,39279,CMSimple ,4.44, 'ss_handler.php' SQL Injection
17458,39280,CMSimple ,4.44, '/wp
17459,39281,CMSimple ,4.44, 'user.php' Local File Inclusion
17460,39282,CMSimple ,4.44, '/wp
17461,39283,CMSimple ,4.44, 'game_play.php' SQL Injection
17462,39287,CMSimple ,4.44, 'download.php' Directory Traversal
17463,39289,CMSimple ,4.44, 'id' SQL Injection
17464,39290,CMSimple ,4.44, Cross
17465,39291,CMSimple ,4.44, 'admin
17466,39294,CMSimple ,4.44, 'theme' SQL Injection
17467,39296,CMSimple ,4.44, 'download.php' Arbitrary File Download
17468,39297,CMSimple ,4.44, 'download.php' Arbitrary File Download
17469,39298,CMSimple ,4.44, 'download.php' Arbitrary File Download
17470,39299,CMSimple ,4.44, 'download.php' Arbitrary File Download
17471,39300,CMSimple ,4.44, 'facebook.php' SQL Injection
17472,39301,WordPress Plugin Ninja Forms ,2.77, Authentication Bypass
17473,39302,WordPress Plugin Ninja Forms ,2.77, Authentication Bypass
17474,39303,WordPress Plugin Ninja Forms ,2.77, Cross
17475,39304,WordPress Plugin W,3, 'admin.php' Cross
17476,39306,pfSense Firewall ,2.25, Config File Cross
17477,39309,WordPress Plugin Booking Calendar Contact Form ,1.123, SQL Injection
17478,39313,WordPress Plugin Booking Calendar Contact Form ,1.123, 'admin_user_delete.php' Cross
17479,39317,WordPress Plugin Booking Calendar Contact Form ,1.123, Multiple Vulnerabilities
17480,39319,WordPress Plugin Booking Calendar Contact Form ,1.123, Shortcode SQL Injection
17481,39320,Gongwalker API Manager ,1.1, Blind SQL Injection
17482,39332,Gongwalker API Manager ,1.1, Information Disclosure
17483,39333,Gongwalker API Manager ,1.1, '/elegance/lib/scripts/dl
17484,39339,BK Mobile jQuery CMS ,2.4, Multiple Vulnerabilities
17485,39341,WordPress Plugin Booking Calendar Contact Form ,1.124, Multiple Vulnerabilities
17486,39342,WordPress Plugin Booking Calendar Contact Form ,1.124, addslashes SQL Injection
17487,39343,WordPress Plugin Booking Calendar Contact Form ,1.124,Commerce 
17488,39344,WordPress Plugin Booking Calendar Contact Form ,1.124,Commerce 
17489,39345,WordPress Plugin Booking Calendar Contact Form ,1.124,Commerce 
17490,39346,WordPress Plugin Booking Calendar Contact Form ,1.124,Commerce 
17491,39347,WordPress Plugin Booking Calendar Contact Form ,1.124, 'endpoint_generic.php' SQL Injection
17492,39348,WordPress Plugin Booking Calendar Contact Form ,1.124, 'index.php' Directory Traversal
17493,39349,WordPress Plugin Booking Calendar Contact Form ,1.124, 'asterisk_info.php' Directory Traversal
17494,39350,WordPress Plugin Booking Calendar Contact Form ,1.124, 'repo.php' Directory Traversal
17495,39351,WordPress Plugin Booking Calendar Contact Form ,1.124, 'endpointcfg.php' Directory Traversal
17496,39352,WordPress Plugin Booking Calendar Contact Form ,1.124, 'index.php' Remote Code Execution
17497,39354,Ramui Forum Script ,9, SQL Injection
17498,39355,Ramui Web Hosting Directory Script ,4, Remote File Inclusion
17499,39384,WordPress Plugin Simple Add Pages or Posts ,1.6, Cross
17500,39385,ProjectSend r,582, Multiple Vulnerabilities
17501,39386,iScripts EasyCreate ,3, Multiple Vulnerabilities
17502,39387,iScripts EasyCreate ,3, Remote Code Execution
17503,39404,TimeClock Software ,0.995, Multiple SQL Injections
17504,39410,WordPress Plugin User Meta Manager ,3.46, Blind SQL Injection
17505,39411,WordPress Plugin User Meta Manager ,3.46, Privilege Escalation
17506,39413,UliCMS v,9.81, SQL Injection
17507,39414,OpenDocMan ,1.34, Cross
17508,39415,ATutor ,2.2, Multiple Cross
17509,39416,Symphony CMS ,2.63, Multiple SQL Injections
17510,39420,WordPress Plugin User Meta Manager ,3.46, Information Disclosure
17511,39421,WordPress Plugin WooCommerce Store Toolkit ,1.55, Privilege Escalation
17512,39422,WordPress Plugin WP User Frontend < ,2.311, Unrestricted Arbitrary File Upload
17513,39423,WordPress Plugin Booking Calendar Contact Form ,1.023, Multiple Vulnerabilities
17514,39427,Employee TimeClock Software ,0.99, SQL Injection
17515,39436,Yeager CMS ,1.21, Multiple Vulnerabilities
17516,39448,Yeager CMS ,1.21, Blind SQL Injection
17517,39451,WordPress Plugin ALO EasyMail NewsLetter ,2.601, Cross
17518,39453,phpMyBackupPro ,2.5, Remote Command Execution / Cross
17519,39458,OCS Inventory NG ,2.2, SQL Injection
17520,39459,Redaxo ,5.0, Multiple Vulnerabilities
17521,39468,Vesta Control Panel ,0.98,15
17522,39469,DirectAdmin ,1.491, Cross
17523,39473,DirectAdmin ,1.491, 'messageId' Delete POST Injection
17524,39474,DirectAdmin ,1.491, Persistent Cross
17525,39478,SOLIDserver < ,5.04, Local File Inclusion
17526,39489,WordPress Plugin Extra User Details ,0.42, Privilege Escalation
17527,39498,WordPress Plugin Ocim MP,3, SQL Injection
17528,39501,Centreon ,2.53, Remote Command Execution
17529,39506,Joomla! Component com_poweradmin ,2.3, Multiple Vulnerabilities
17530,39507,WordPress Plugin More Fields ,2.1, Cross
17531,39513,WordPress Plugin CP Polls ,1.08, Multiple Vulnerabilities
17532,39514,ATutor ,2.21, SQL Injection / Remote Code Execution (Metasploit)
17533,39521,WordPress Plugin Bulk Delete ,5.53, Privilege Escalation
17534,39524,WordPress Plugin Bulk Delete ,5.53, '/install_modules.php' Cross
17535,39526,Cerberus Helpdesk (Cerb,5, Password Hash Disclosure
17536,39534,Bluethrust Clan Scripts v,4, Multiple Vulnerabilities
17537,39536,WordPress Theme SiteMile Project ,2.095, Multiple Vulnerabilities
17538,39547,WordPress Plugin Best Web Soft Captcha ,4.15, Multiple Vulnerabilities
17539,39548,WordPress Plugin WP Advanced Comment ,0.1, Persistent Cross
17540,39552,WordPress Theme Beauty & Clean ,1.08, Arbitrary File Upload
17541,39553,WordPress Plugin DZS Videogallery < ,8.6, Multiple Vulnerabilities
17542,39554,ATutor ,2.21, Remote Code Execution (Metasploit)
17543,39558,WordPress Plugin Site Import ,1.01, Local/Remote File Inclusion
17544,39559,TeamPass ,2.124, Multiple Vulnerabilities
17545,39563,Kaltura Community Edition < ,11.1,2
17546,39567,Monstra CMS ,3.03, Multiple Vulnerabilities
17547,39571,ZenPhoto ,1.411, Remote File Inclusion
17548,39572,PivotX ,2.311, Directory Traversal
17549,39575,WordPress Plugin eBook Download ,1.1, Directory Traversal
17550,39576,WordPress Plugin Import CSV ,1, Directory Traversal
17551,39577,WordPress Plugin Import CSV ,1, Local File Inclusion
17552,39580,WordPress Plugin Import CSV ,1, Multiple Vulnerabilities
17553,39582,Xoops ,2.572, Cross
17554,39583,XOOPS ,2.572, Directory Traversal Bypass
17555,39584,WordPress Plugin Image Export ,1.1, Arbitrary File Disclosure
17556,39586,Dating Pro Genie ,2015.7, Cross
17557,39587,iTop ,2.21, Cross
17558,39588,ProjectSend r,582, Multiple Cross
17559,39589,WordPress Plugin HB Audio Gallery Lite ,1.0, Arbitrary File Download
17560,39590,Joomla! Component Easy Youtube Gallery ,1.02, SQL Injection
17561,39591,WordPress Plugin Brandfolder ,3, Local/Remote File Inclusion
17562,39592,WordPress Plugin Dharma Booking ,2.383, Remote File Inclusion
17563,39593,WordPress Plugin Memphis Document Library ,3.15, Arbitrary File Download
17564,39621,WordPress Plugin IMDb Profile Widget ,1.08, Local File Inclusion
17565,39623,WordPress Plugin Photocart Link ,1.6, Local File Inclusion
17566,39637,CubeCart ,6.01, Multiple Vulnerabilities
17567,39639,ATutor ,2.21, Directory Traversal / Remote Code Execution (Metasploit)
17568,39646,WordPress Plugin Advanced Video ,1, Local File Inclusion
17569,39653,PHP ,5.533, Invalid Memory Write
17570,39668,SocialEngine ,4.89, SQL Injection
17571,39676,op,57.19, Remote Command Execution
17572,39678,op,57.19,XM Serverstack 0.8.6 
17573,39679,OpenCart ,2.102, json_decode Function Remote Code Execution
17574,39682,RockMongo PHP MongoDB Administrator ,1.18, Multiple Vulnerabilities
17575,39688,Ovidentia troubleticketsModule ,7.6, Remote File Inclusion
17576,39695,pfSense Firewall ,2.26, Services Cross
17577,39697,PHPmongoDB ,1.0, Multiple Vulnerabilities
17578,39704,WordPress Plugin leenk.me ,2.5, Cross
17579,39705,WordPress Plugin Kento Post View Counter ,2.8, Cross
17580,39707,Webutler CMS ,3.2, Cross
17581,39709,pfSense Community Edition ,2.26, Multiple Vulnerabilities
17582,39710,modified eCommerce Shopsoftware ,2.0, Blind SQL Injection
17583,39711,PHPBack ,1.3, SQL Injection
17584,39714,phpLiteAdmin ,1.96, Multiple Vulnerabilities
17585,39737,ImpressCMS ,1.39, SQL Injection
17586,39742,PHP ,7.05, ZipArchive::getFrom* Integer Overflow
17587,39744,Observium ,0.1675, Cross
17588,39745,Observium ,0.1675, (Authenticated) Arbitrary Command Execution
17589,39751,GLPi ,0.902, SQL Injection
17590,39752,WordPress Plugin Ghost ,0.55, Unrestricted Export Download
17591,39759,Alibaba Clone B,2, Admin Authentication Bypass
17592,39760,CMS Made Simple < ,1.121, Web Server Cache Poisoning
17593,39761,WordPress Plugin Acunetix WP Security Plugin ,3.03, Cross
17594,39766,Imagick ,3.3, disable_functions Bypass
17595,39781,Ajaxel CMS ,8, Multiple Vulnerabilities
17596,39784,Ajaxel CMS ,8, Multiple Vulnerabilities
17597,39806,WordPress Plugin Q and A (Focus Plus) FAQ ,1.397, Multiple Vulnerabilities
17598,39807,WordPress Plugin Q and A (Focus Plus) FAQ ,1.397,IT Image Gallery 1.8.9 
17599,39813,CakePHP Framework ,3.24, IP Spoofing
17600,39816,eXtplorer ,2.19, '.ZIP' Directory Traversal
17601,39817,eXtplorer ,2.19, SQL Injection
17602,39838,Magento < ,2.06, Arbitrary Unserialize / Arbitrary Write File
17603,39848,Magento < ,2.06, Remote Code Execution
17604,39849,XenAPI ,1.41, Multiple SQL Injections
17605,39855,Real Estate Portal ,4.1, Multiple Vulnerabilities
17606,39856,EduSec ,4.25, SQL Injection
17607,39864,PHP Realestate Script Script ,4.9, SQL Injection
17608,39868,Open Source Real Estate Script ,3.6, SQL Injection
17609,39870,Flatpress ,1.03, Cross
17610,39872,ProcessMaker ,3.017, Multiple Vulnerabilities
17611,39876,AjaxExplorer ,1.1032, Multiple Vulnerabilities
17612,39879,Joomla! Component SecurityCheck ,2.89, Multiple Vulnerabilities
17613,39881,Relay Ajax Directory Manager relayb,1,071706/1.5.1/1.5.3 
17614,39883,WordPress Plugin Simple Backup ,2.711, Multiple Vulnerabilities
17615,39884,Dream Gallery ,1, Cross
17616,39889,ArticleSetup ,1, Cross
17617,39890,Electroweb Online Examination System ,1, SQL Injection
17618,39891,WordPress Plugin WP Mobile Detector ,3.5, Arbitrary File Upload
17619,39892,WordPress Plugin WP Mobile Detector ,3.5,Purpose 9.1.3 
17620,39893,WordPress Plugin WP PRO Advertising System ,4.618, SQL Injection
17621,39894,WordPress Theme Newspaper ,6.71, Privilege Escalation
17622,39895,WordPress Theme Uncode ,1.31, Arbitrary File Upload
17623,39896,WordPress Theme Uncode ,1.31,In for Download 2.0.9 
17624,39898,rConfig ,3.11, Local File Inclusion
17625,39899,Nagios XI ,5.27, Multiple Vulnerabilities
17626,39905,Drale DBTableViewer ,100123, Blind SQL Injection
17627,39911,Mobiketa ,1, Cross
17628,39912,miniMySQLAdmin ,1.13, Cross
17629,39913,phpMyFAQ ,2.9, Persistent Cross
17630,39931,phpMyFAQ ,2.9, Persistent Cross
17631,39932,Viart Shopping Cart ,5, Cross
17632,39934,Dream Gallery ,2, Admin Panel Authentication Bypass
17633,39935,Grid Gallery ,1, Admin Panel Authentication Bypass
17634,39936,Joomla! Component com_payplans ,3.36, SQL Injection
17635,39937,Zabbix ,2.2, API JSON
17636,39946,WordPress Plugin Social Stream ,1.515, wp_options Overwrite
17637,39948,WordPress Plugin Social Stream ,1.515, Persistent Cross
17638,39949,WordPress Plugin Social Stream ,1.515, Cross
17639,39950,w,2, Multiple Cross
17640,39952,Dokeos ,2.21, Blind SQL Injection
17641,39953,Joomla! Component com_enmasse ,5.1, SQL Injection
17642,39955,BookingWizz Booking System < ,5.5, Multiple Vulnerabilities
17643,39956,BookingWizz Booking System < ,5.5, Directory Traversal
17644,39957,PHPLive ,4.48, Password Recovery SQL Injection
17645,39963,Roxy Fileman ,1.44, Arbitrary File Upload
17646,39964,SlimCMS ,0.1, Cross
17647,39965,Tiki Wiki CMS Calendar ,6.15, Remote Code Execution
17648,39969,WordPress Plugin Gravity Forms ,1.819, Arbitrary File Upload
17649,39970,Vicidial ,2.11, Scripts Persistent Cross
17650,39971,phpATM ,1.32, Arbitrary File Upload / Remote Command Execution
17651,39972,phpATM ,1.32, Multiple Vulnerabilities
17652,39974,WordPress Plugin Ultimate Product Catalog ,3.81, Privilege Escalation
17653,39976,sNews CMS ,1.71, Multiple Vulnerabilities
17654,39977,Joomla! Component com_bt_media ,1, SQL Injection
17655,39978,WordPress Plugin Premium SEO Pack ,1.913, wp_options Overwrite
17656,39981,WordPress Plugin Premium SEO Pack ,1.913, Cross
17657,39982,WordPress Plugin Premium SEO Pack ,1.913, Arbitrary File Upload
17658,39983,Symphony CMS ,2.67, Session Fixation
17659,39987,IonizeCMS ,1.08, Cross
17660,39988,IonizeCMS ,1.08, Cross
17661,39989,IonizeCMS ,1.08, SQL Injection
17662,39998,YetiForce CRM < ,3.1, Persistent Cross
17663,40004,Wolf CMS ,0.82, Arbitrary File Upload (Metasploit)
